0,1574,4
1,1127,3
2,2651,4
3,1025,4
4,2512,1
5,1826,4
6,466,4
7,107,5
8,1781,5
9,583,4
10,573,3
11,935,4
12,1107,4
13,1788,2
14,1108,4
15,259,2
16,1482,5
17,2414,4
18,579,5
19,1485,5
20,2496,3
21,1475,3
22,2226,2
23,1618,3
24,1108,5
25,2707,4
26,1823,2
27,840,3
28,1630,5
29,821,2
30,3448,4
31,1618,3
32,513,3
33,1715,3
34,841,5
35,1843,4
36,3168,4
37,2857,4
38,1847,3
39,2329,2
40,968,3
41,1104,3
42,1781,3
43,965,3
44,1097,4
45,2505,5
46,56,3
47,1107,3
48,542,4
49,22,3
50,2102,4
51,3028,4
52,841,5
53,951,2
54,579,4
55,735,2
56,1131,4
57,2123,2
58,253,3
59,358,4
60,724,3
61,215,3
62,2794,4
63,1108,5
64,466,5
65,617,3
66,1979,4
67,1746,3
68,1199,4
69,253,3
70,1653,3
71,1563,4
72,1106,5
73,1574,3
74,2840,3
75,2264,4
76,522,3
77,2243,2
78,39,5
79,1120,3
80,1120,3
81,2231,4
82,2324,1
83,346,3
84,821,1
85,1120,4
86,774,1
87,466,3
88,1848,4
89,802,5
90,2225,4
91,1555,3
92,20,3
93,847,4
94,859,3
95,778,3
96,2534,4
97,3020,3
98,1314,1
99,1539,3
100,946,5
101,1732,5
102,1190,5
103,1104,2
104,2694,4
105,847,4
106,1574,3
107,1178,3
108,253,4
109,759,4
110,1848,5
111,852,5
112,2512,3
113,2069,1
114,1831,5
115,3216,5
116,2983,2
117,1774,5
118,251,3
119,1104,5
120,1019,2
121,1108,4
122,2557,4
123,2885,4
124,904,4
125,1120,5
126,1178,5
127,2063,4
128,1574,3
129,1675,1
130,2991,4
131,2312,3
132,1178,2
133,2185,2
134,951,3
135,1104,4
136,3033,3
137,1374,4
138,2826,2
139,398,4
140,1109,1
141,2674,2
142,1107,3
143,1781,5
144,441,1
145,3311,5
146,740,3
147,2459,3
148,2885,4
149,1843,3
150,2513,4
151,2087,2
152,2956,3
153,802,3
154,802,4
155,2076,3
156,346,4
157,2512,2
158,3031,3
159,1120,3
160,1044,4
161,1107,4
162,3368,1
163,3491,4
164,1191,3
165,513,5
166,1574,3
167,1025,5
168,151,3
169,1485,4
170,3216,4
171,1116,2
172,188,3
173,1178,3
174,2857,3
175,1420,3
176,1120,5
177,1746,4
178,3448,1
179,218,4
180,1901,2
181,1933,1
182,2857,5
183,1106,5
184,3701,3
185,1120,5
186,859,4
187,2857,3
188,579,4
189,1107,3
190,994,2
191,381,3
192,440,3
193,1371,4
194,3508,5
195,2002,3
196,466,3
197,1993,4
198,3029,3
199,2574,2
200,1848,3
201,203,3
202,1807,2
203,1919,3
204,1774,5
205,245,4
206,932,4
207,1781,2
208,2941,2
209,1131,5
210,1265,1
211,3134,3
212,859,4
213,92,2
214,2857,5
215,1120,3
216,1120,3
217,203,3
218,3029,3
219,593,5
220,107,2
221,1028,4
222,246,5
223,847,3
224,2734,4
225,1773,2
226,2426,2
227,3302,4
228,1848,4
229,466,5
230,1131,4
231,1236,5
232,1120,4
233,737,4
234,1547,5
235,2426,4
236,1120,3
237,461,4
238,1120,5
239,2857,1
240,3462,4
241,1120,2
242,1007,4
243,1116,4
244,1029,2
245,581,4
246,2277,3
247,1432,3
248,1825,3
249,1124,4
250,1178,4
251,3460,5
252,106,3
253,1209,3
254,1829,3
255,1945,3
256,1025,4
257,3177,4
258,3321,2
259,1286,3
260,2793,3
261,1601,4
262,2262,5
263,2866,3
264,1928,2
265,1104,5
266,573,3
267,245,4
268,1485,5
269,1366,4
270,2285,4
271,2857,3
272,2426,4
273,1025,4
274,513,5
275,2584,2
276,2557,5
277,3568,4
278,1246,2
279,843,4
280,1275,2
281,466,3
282,984,5
283,1178,5
284,1777,3
285,1173,4
286,1788,3
287,3122,5
288,3216,3
289,2384,1
290,2426,5
291,1843,5
292,1772,5
